报告期,证券代码,证券名称,机构代码,机构名称,机构类型,基金公司,持股数量,持股市值,占总股本比例,占流通股比例,净资产比例,数据来源
2025-12-31,000582,北部湾港,010549,富国均衡策略混合,基金,富国基金管理有限公司,981000,9201780.0,0.04139831,0.04882021,0.6,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,010421,海富通消费优选混合A,基金,海富通基金管理有限公司,6175625,57927362.5,0.26061207,0.3073347,2.82,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,010157,汇安中证500增强A,基金,汇安基金管理有限责任公司,4700,44086.0,0.00019834,0.0002339,0.06,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,009968,金鹰内需成长混合A,基金,金鹰基金管理有限公司,79800,748524.0,0.00336757,0.00397131,0.59,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,009726,招商中证500等权重指数增强A,基金,招商基金管理有限公司,81800,767284.0,0.00345197,0.00407084,0.08,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,009336,平安中证500指数增强A,基金,平安基金管理有限公司,2300,21574.0,9.706e-05,0.00011446,0.1,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,009064,鹏扬景沃六个月混合A,基金,鹏扬基金管理有限公司,106400,998032.0,0.00449009,0.00529508,0.26,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,009059,南方沪深300指数增强A,基金,南方基金管理股份有限公司,21800,204484.0,0.00091996,0.00108489,0.06,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,008979,万家民丰回报一年持有期混合,基金,万家基金管理有限公司,100,938.0,4.22e-06,4.98e-06,0.0,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,008978,银华长丰混合发起式,基金,银华基金管理股份有限公司,12500,117250.0,0.0005275,0.00062207,0.07,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,008856,华夏安泰对冲策略3个月定开混合,基金,华夏基金管理有限公司,200,1876.0,8.44e-06,9.95e-06,0.0,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,008778,嘉实中证500指数增强A,基金,嘉实基金管理有限公司,62400,585312.0,0.00263329,0.00310538,0.49,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,008537,兴银研究精选股票A,基金,兴银基金管理有限责任公司,128000,1200640.0,0.00540161,0.00637002,2.05,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,008112,中泰中证500指数增强A,基金,中泰证券(上海)资产管理有限公司,5000,46900.0,0.000211,0.00024883,0.08,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,008037,兴银先锋成长混合A,基金,兴银基金管理有限责任公司,36000,337680.0,0.0015192,0.00179157,1.21,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,007315,汇安嘉盈一年持有期债券A,基金,汇安基金管理有限责任公司,100,938.0,4.22e-06,4.98e-06,0.01,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,006832,鹏扬添利增强A,基金,鹏扬基金管理有限公司,17600,165088.0,0.00074272,0.00087588,0.25,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,006785,东方量化多策略混合A,基金,东方基金管理股份有限公司,300,2814.0,1.266e-05,1.493e-05,0.01,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,006729,万家中证500指数增强发起式A,基金,万家基金管理有限公司,213300,2000754.0,0.00900128,0.01061504,0.22,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,006611,人保中证500A,基金,中国人保资产管理有限公司,5200,48776.0,0.00021944,0.00025878,0.09,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,006593,博道中证500增强A,基金,博道基金管理有限公司,754500,7077210.0,0.03183998,0.03754827,0.29,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,005965,安信中证500指数增强A,基金,安信基金管理有限责任公司,1300,12194.0,5.486e-05,6.47e-05,0.08,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,005258,景顺长城量化平衡混合A,基金,景顺长城基金管理有限公司,1600,15008.0,6.752e-05,7.963e-05,0.02,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,005082,诺德量化蓝筹A,基金,诺德基金管理有限公司,26500,248570.0,0.0011183,0.00131879,2.02,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,004750,广发鑫和混合A,基金,广发基金管理有限公司,23000,215740.0,0.0009706,0.00114461,0.01,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,004680,前海开源裕瑞混合A,基金,前海开源基金管理有限公司,88600,831068.0,0.00373893,0.00440925,4.96,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,004351,汇丰晋信珠三角混合,基金,汇丰晋信基金管理有限公司,266260,2497518.8,0.0112362,0.01325063,1.98,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,004192,招商中证500指数增强A,基金,招商基金管理有限公司,49200,461496.0,0.00207625,0.00244848,0.08,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,003218,前海开源祥和债券A,基金,前海开源基金管理有限公司,1661200,15582056.0,0.07010283,0.08267089,0.98,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,003037,广发集瑞债券A,基金,广发基金管理有限公司,2100,19698.0,8.862e-05,0.00010451,0.0,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,003016,中金中证500指数增强A,基金,中金基金管理有限公司,20200,189476.0,0.00085244,0.00100527,0.02,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,002801,泓德泓信混合,基金,泓德基金管理有限公司,7400,69412.0,0.00031228,0.00036827,0.03,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,002311,创金合信中证500增强A,基金,创金合信基金管理有限公司,149000,1397620.0,0.00628782,0.0074151,0.25,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,002213,中海顺鑫混合,基金,中海基金管理有限公司,80400,754152.0,0.00339289,0.00400117,1.18,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,001990,中欧数据挖掘混合A,基金,中欧基金管理有限公司,522900,4904802.0,0.02206644,0.02602252,0.33,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,001980,中欧量化驱动混合A,基金,中欧基金管理有限公司,58700,550606.0,0.00247715,0.00292125,0.11,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,001974,景顺长城量化新动力股票A,基金,景顺长城基金管理有限公司,3900,36582.0,0.00016458,0.00019409,0.01,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,001942,前海开源沪港深汇鑫混合A,基金,前海开源基金管理有限公司,285000,2673300.0,0.01202703,0.01418324,4.95,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,001588,天弘中证800A,基金,天弘基金管理有限公司,1400,13132.0,5.908e-05,6.967e-05,0.02,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,001556,天弘中证500指数增强A,基金,天弘基金管理有限公司,112700,1057126.0,0.00475595,0.0056086,0.04,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,000978,景顺长城量化精选股票A,基金,景顺长城基金管理有限公司,4500,42210.0,0.0001899,0.00022395,0.01,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,000962,天弘中证500ETF联接A,基金,天弘基金管理有限公司,3000,28140.0,0.0001266,0.0001493,0.0,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,000471,富国城镇发展股票,基金,富国基金管理有限公司,819,7682.22,3.456e-05,4.076e-05,0.0,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,000311,景顺长城沪深300指数增强A,基金,景顺长城基金管理有限公司,16000,150080.0,0.0006752,0.00079625,0.0,Eastmoney RPT_MAIN_ORGHOLD
2025-09-30,000582,北部湾港,73008468,平安基金-平安银行-中融国际信托-中融-财富1号结构化集合资金信托,信托,,22473002,189222676.84,0.94836572,1.21254944,,Eastmoney RPT_MAIN_ORGHOLD
2025-09-30,000582,北部湾港,70400207,中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001沪,保险,,9739302,82004922.84,0.41100073,0.52549211,,Eastmoney RPT_MAIN_ORGHOLD
2025-09-30,000582,北部湾港,70010413,全国社保基金四一三组合,社保,,22470000,189197400.0,0.94823904,1.21238746,,Eastmoney RPT_MAIN_ORGHOLD
2025-09-30,000582,北部湾港,510500,南方中证500ETF,基金,南方基金管理股份有限公司,13493460,113614933.2,0.56942704,0.72805081,,Eastmoney RPT_MAIN_ORGHOLD
2025-09-30,000582,北部湾港,10671586,香港中央结算有限公司,其他,,12174296,102507572.32,0.51375802,0.65687423,,Eastmoney RPT_MAIN_ORGHOLD
2025-09-30,000582,北部湾港,10119468,广西产投资本运营集团有限公司,其他,,35058622,295193597.24,1.47948171,1.89161699,,Eastmoney RPT_MAIN_ORGHOLD
2025-09-30,000582,北部湾港,10102635,广西北部湾国际港务集团有限公司,其他,,1300340832,10948869805.44,33.09628408,42.31582788,,Eastmoney RPT_MAIN_ORGHOLD
2025-09-30,000582,北部湾港,10013673,上海中海码头发展有限公司,其他,,268145692,2257786726.64,11.31580832,14.46802294,,Eastmoney RPT_MAIN_ORGHOLD
2025-09-30,000582,北部湾港,10000362884,湖北省铁路发展基金有限责任公司,其他,,9356243,78779566.06,0.39483555,0.50482384,,Eastmoney RPT_MAIN_ORGHOLD
2025-09-30,000582,北部湾港,10000283948,芜湖信达降杠杆投资管理合伙企业(有限合伙),其他,,19689887,165788848.54,0.83091765,1.06238416,,Eastmoney RPT_MAIN_ORGHOLD
2025-09-30,000582,北部湾港,019886,南方国证交通运输行业ETF发起联接A,基金,南方基金管理股份有限公司,500,4210.0,2.11e-05,2.698e-05,0.01,Eastmoney RPT_MAIN_ORGHOLD
2025-09-30,000582,北部湾港,019760,中信建投质选成长混合发起式A,基金,中信建投基金管理有限公司,20000,168400.0,0.000844,0.00107912,1.07,Eastmoney RPT_MAIN_ORGHOLD
2025-09-30,000582,北部湾港,013726,惠升惠诚稳健一年持有期混合A,基金,惠升基金管理有限责任公司,213100,1794302.0,0.00899287,0.01149799,2.25,Eastmoney RPT_MAIN_ORGHOLD
2025-09-30,000582,北部湾港,004351,汇丰晋信珠三角混合,基金,汇丰晋信基金管理有限公司,617460,5199013.2,0.02605695,0.03331557,3.45,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,73008468,平安基金-平安银行-中融国际信托-中融-财富1号结构化集合资金信托,信托,,22473002,185402266.5,0.94837032,1.21254702,,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,70010414,全国社保基金四一四组合,社保,,19440296,160382442.0,0.82038883,1.04891518,,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,70010413,全国社保基金四一三组合,社保,,20340000,167805000.0,0.85835673,1.09745936,,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,660011,农银中证500指数A,基金,农银汇理基金管理有限公司,9700,80025.0,0.00040934,0.00052337,0.1,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,660010,农银策略精选混合,基金,农银汇理基金管理有限公司,129400,1067550.0,0.00546074,0.00698187,0.05,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,562330,银华中证500价值ETF,基金,银华基金管理股份有限公司,7100,58575.0,0.00029962,0.00038309,0.39,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,561350,国泰中证500ETF,基金,国泰基金管理有限公司,12600,103950.0,0.00053173,0.00067984,0.1,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,561320,国泰中证内地运输主题ETF,基金,国泰基金管理有限公司,63300,522225.0,0.00267129,0.0034154,0.9,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,560030,汇添富中证800价值ETF,基金,汇添富基金管理股份有限公司,2600,21450.0,0.00010972,0.00014028,0.07,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,519156,新华行业灵活配置混合A,基金,新华基金管理股份有限公司,16,132.0,6.8e-07,8.6e-07,0.0,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,515990,添富中证国企一带一路ETF,基金,汇添富基金管理股份有限公司,41900,345675.0,0.0017682,0.00226074,0.36,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,515810,易方达中证800ETF,基金,易方达基金管理有限公司,7900,65175.0,0.00033338,0.00042625,0.03,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,515800,添富中证800ETF,基金,汇添富基金管理股份有限公司,156400,1290300.0,0.00660015,0.00843867,0.03,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,515590,前海开源中证500等权ETF,基金,前海开源基金管理有限公司,10500,86625.0,0.0004431,0.00056654,0.17,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,515550,国联中证500ETF,基金,国联基金管理有限公司,8500,70125.0,0.0003587,0.00045862,0.1,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,515530,泰康中证500ETF,基金,泰康基金管理有限公司,9800,80850.0,0.00041356,0.00052877,0.1,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,515190,中银证券中证500ETF,基金,中银国际证券股份有限公司,11000,90750.0,0.0004642,0.00059351,0.1,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,515150,富国中证国企一带一路ETF,基金,富国基金管理有限公司,307200,2534400.0,0.01296397,0.0165752,0.36,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,515110,易方达中证国企一带一路ETF,基金,易方达基金管理有限公司,123300,1017225.0,0.00520331,0.00665274,0.36,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,512510,华泰柏瑞中证500ETF,基金,华泰柏瑞基金管理有限公司,118300,975975.0,0.00499231,0.00638296,0.1,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,512500,华夏中证500ETF,基金,华夏基金管理有限公司,1619700,13362525.0,0.06835203,0.08739208,0.1,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,510590,平安中证500ETF,基金,平安基金管理有限公司,68700,566775.0,0.00289917,0.00370676,0.1,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,510580,易方达中证500ETF,基金,易方达基金管理有限公司,346600,2859450.0,0.01462667,0.01870105,0.1,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,510570,兴业中证500ETF,基金,兴业基金管理有限公司,2800,23100.0,0.00011816,0.00015108,0.11,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,510560,国寿安保中证500ETF,基金,国寿安保基金管理有限公司,22500,185625.0,0.00094951,0.001214,0.1,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,510550,方正富邦中证500ETF,基金,方正富邦基金管理有限公司,3200,26400.0,0.00013504,0.00017266,0.1,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,510530,工银中证500ETF,基金,工银瑞信基金管理有限公司,48000,396000.0,0.00202562,0.00258987,0.1,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,510510,广发中证500ETF,基金,广发基金管理有限公司,239834,1978630.5,0.0101211,0.01294042,0.1,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,510500,南方中证500ETF,基金,南方基金管理股份有限公司,13789860,113766345.0,0.58193801,0.74404183,0.1,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,501036,汇添富中证500ETF联接(LOF)A,基金,汇添富基金管理股份有限公司,42900,353925.0,0.0018104,0.0023147,0.1,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,450010,国富策略回报混合A,基金,国海富兰克林基金管理有限公司,1500000,12375000.0,0.06330064,0.08093358,0.8,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,320003,诺安先锋混合A,基金,诺安基金管理有限公司,10,82.5,4.2e-07,5.4e-07,0.0,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,240009,华宝先进成长混合,基金,华宝基金管理有限公司,773932,6384939.0,0.03266026,0.04175806,0.8,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,240008,华宝收益增长混合A,基金,华宝基金管理有限公司,1800500,14854125.0,0.07598187,0.09714727,2.35,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,210005,金鹰主题优势混合,基金,金鹰基金管理有限公司,61800,509850.0,0.00260799,0.00333446,0.29,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,202017,南方深证成份ETF联接A,基金,南方基金管理股份有限公司,100,825.0,4.22e-06,5.4e-06,0.0,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,169105,东方红睿华沪港深混合A,基金,上海东方证券资产管理有限公司,625714,5162140.5,0.0264054,0.03376085,0.44,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,167503,安信一带一路指数A,基金,安信基金管理有限责任公司,22100,182325.0,0.00093263,0.00119242,0.24,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,165511,中信保诚中证500指数(LOF)A,基金,中信保诚基金管理有限公司,30800,254100.0,0.00129977,0.00166184,0.08,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,163109,申万菱信深证成份指数(LOF)A,基金,申万菱信基金管理有限公司,9800,80850.0,0.00041356,0.00052877,0.05,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,161612,融通深证成份指数A,基金,融通基金管理有限公司,5800,47850.0,0.00024476,0.00031294,0.05,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,161017,富国中证500指数增强(LOF)A,基金,富国基金管理有限公司,63600,524700.0,0.00268395,0.00343158,0.01,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,160638,鹏华中证一带一路主题指数(LOF)A,基金,鹏华基金管理有限公司,81500,672375.0,0.00343933,0.00439739,0.24,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,160616,鹏华中证500指数(LOF)A,基金,鹏华基金管理有限公司,40900,337425.0,0.001726,0.00220679,0.1,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,160119,南方中证500ETF联接(LOF)A,基金,南方基金管理股份有限公司,12600,103950.0,0.00053173,0.00067984,0.0,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,159982,鹏华中证500ETF,基金,鹏华基金管理有限公司,35300,291225.0,0.00148968,0.00190464,0.1,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,159968,博时中证500ETF,基金,博时基金管理有限公司,81200,669900.0,0.00342667,0.0043812,0.1,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,159943,大成深证成份ETF,基金,大成基金管理有限公司,12300,101475.0,0.00051907,0.00066366,0.05,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,159935,景顺长城中证500ETF,基金,景顺长城基金管理有限公司,7400,61050.0,0.00031228,0.00039927,0.1,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,159922,嘉实中证500ETF,基金,嘉实基金管理有限公司,1411100,11641575.0,0.05954903,0.07613692,0.1,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,159903,南方深证成份ETF,基金,南方基金管理股份有限公司,31300,258225.0,0.00132087,0.00168881,0.05,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,159820,天弘中证500ETF,基金,天弘基金管理有限公司,261100,2154075.0,0.01101853,0.01408784,0.1,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,159800,鹏华中证800ETF,基金,鹏华基金管理有限公司,1400,11550.0,5.908e-05,7.554e-05,0.03,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,159717,鹏华国证ESG300ETF,基金,鹏华基金管理有限公司,2300,18975.0,9.706e-05,0.0001241,0.04,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,159666,华夏中证全指运输ETF,基金,华夏基金管理有限公司,51900,428175.0,0.0021902,0.0028003,0.67,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,159662,南方国证交通运输行业ETF,基金,南方基金管理股份有限公司,50000,412500.0,0.00211002,0.00269779,0.64,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,159653,国联安国证ESG300ETF,基金,国联安基金管理有限公司,2900,23925.0,0.00012238,0.00015647,0.04,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,159337,中证500ETF基金,基金,东财基金管理有限公司,185200,1527900.0,0.00781552,0.0099926,0.1,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,10671586,香港中央结算有限公司,其他,,9165283,75613584.75,0.38677887,0.49451945,,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,10119468,广西产投资本运营集团有限公司,其他,,35058622,289233631.5,1.47948889,1.89161321,,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,10102635,广西北部湾国际港务集团有限公司,其他,,1300340832,10727811864.0,33.09644469,42.31574338,,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,10013673,上海中海码头发展有限公司,其他,,268145692,2212201959.0,11.31586323,14.46799405,,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,10000362884,湖北省铁路发展基金有限责任公司,其他,,9356243,77189004.75,0.39483747,0.50482283,,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,10000283948,芜湖信达降杠杆投资管理合伙企业(有限合伙),其他,,19689887,162441567.75,0.83092168,1.06238204,,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,023192,招商资管中证500指数增强发起A,基金,招商证券资产管理有限公司,4900,40425.0,0.00020678,0.00026438,0.38,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,022597,富国红利质选混合A,基金,富国基金管理有限公司,148200,1222650.0,0.0062541,0.00799624,0.66,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,021548,富国稳健双鑫债券A,基金,富国基金管理有限公司,7600,62700.0,0.00032072,0.00041006,0.03,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,020864,银华嘉选平衡混合发起式A,基金,银华基金管理股份有限公司,1600,13200.0,6.752e-05,8.633e-05,0.1,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,019960,富国远见价值混合A,基金,富国基金管理有限公司,103400,853050.0,0.00436352,0.00557902,1.01,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,019876,广发均衡成长混合A,基金,广发基金管理有限公司,13200,108900.0,0.00055705,0.00071222,0.01,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,019760,中信建投质选成长混合发起式A,基金,中信建投基金管理有限公司,2000,16500.0,8.44e-05,0.00010791,0.1,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,019404,华夏中证全指运输ETF发起式联接A,基金,华夏基金管理有限公司,200,1650.0,8.44e-06,1.079e-05,0.01,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,019371,富国远见精选三年定期开放混合,基金,富国基金管理有限公司,406800,3356100.0,0.01716713,0.02194919,1.1,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,019189,华商品质价值混合A,基金,华商基金管理有限公司,200,1650.0,8.44e-06,1.079e-05,0.0,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,019079,国富招瑞优选股票A,基金,国海富兰克林基金管理有限公司,560000,4620000.0,0.02363224,0.0302152,1.79,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,018118,华宝ESG责任投资混合A,基金,华宝基金管理有限公司,151300,1248225.0,0.00638492,0.0081635,1.89,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,017985,华夏中证800指数增强A,基金,华夏基金管理有限公司,500,4125.0,2.11e-05,2.698e-05,0.01,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,016824,嘉实方舟一年持有期混合A,基金,嘉实基金管理有限公司,5500,45375.0,0.0002321,0.00029676,0.24,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,015984,金鹰碳中和混合发起式A,基金,金鹰基金管理有限公司,5700,47025.0,0.00024054,0.00030755,0.44,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,014838,兴银碳中和主题混合A,基金,兴银基金管理有限责任公司,500,4125.0,2.11e-05,2.698e-05,0.01,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,014619,财通资管稳兴增益六个月持有期混合A,基金,财通证券资产管理有限公司,11800,97350.0,0.00049797,0.00063668,0.06,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,013726,惠升惠诚稳健一年持有期混合A,基金,惠升基金管理有限责任公司,287600,2372700.0,0.01213684,0.01551767,2.03,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,011927,博时汇誉回报混合A,基金,博时基金管理有限公司,167800,1384350.0,0.00708123,0.00905377,0.96,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,011516,嘉实浦盈一年持有期混合A,基金,嘉实基金管理有限公司,17100,141075.0,0.00072163,0.00092264,0.02,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,011371,华商远见价值混合A,基金,华商基金管理有限公司,399200,3293400.0,0.01684641,0.02153912,0.42,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,011152,国富兴海回报混合A,基金,国海富兰克林基金管理有限公司,56000,462000.0,0.00236322,0.00302152,0.05,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,011037,富国长期成长混合A,基金,富国基金管理有限公司,6041514,49842490.5,0.25495448,0.32597424,1.37,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,010761,华商甄选回报混合A,基金,华商基金管理有限公司,1795360,14811720.0,0.07576496,0.09686994,0.41,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,010549,富国均衡策略混合,基金,富国基金管理有限公司,2522000,20806500.0,0.10642948,0.13607633,1.25,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,010347,农银策略收益混合,基金,农银汇理基金管理有限公司,176000,1452000.0,0.00742728,0.00949621,0.05,Eastmoney RPT_MAIN_ORGHOLD
